"BBY.F.Open","BBY.F.High","BBY.F.Low","BBY.F.Close","BBY.F.Volume","BBY.F.Adjusted"
30.3999996185303,30.3999996185303,30.3999996185303,30.3999996185303,100,26.0952205657959
30.7099990844727,30.7099990844727,30.7099990844727,30.7099990844727,0,26.3613204956055
30.5100002288818,30.5100002288818,30.5100002288818,30.5100002288818,0,26.1896438598633
29.5100002288818,29.5100002288818,29.5100002288818,29.5100002288818,0,25.3312473297119
29.3999996185303,29.3999996185303,29.3999996185303,29.3999996185303,0,25.2368240356445
29.9500007629395,29.9799995422363,29.9500007629395,29.9799995422363,60,25.7346973419189
30.5799999237061,30.5799999237061,30.5799999237061,30.5799999237061,0,26.2497329711914
30.2199993133545,30.2199993133545,30.2199993133545,30.2199993133545,0,25.9407119750977
30.2099990844727,30.2099990844727,30.2099990844727,30.2099990844727,0,25.9321231842041
30,30,30,30,25,25.7518615722656
30.5699996948242,30.5699996948242,30.5699996948242,30.5699996948242,0,26.2411460876465
30.8099994659424,30.8099994659424,30.8099994659424,30.8099994659424,0,26.4471626281738
30.3799991607666,30.3799991607666,30.3799991607666,30.3799991607666,0,26.0780506134033
30.5300006866455,30.5300006866455,30.5300006866455,30.5300006866455,0,26.2068119049072
30.1800003051758,30.1800003051758,30.1800003051758,30.1800003051758,0,25.9063720703125
30.1399993896484,30.1399993896484,30.0699996948242,30.0699996948242,100,25.8119525909424
29.7700004577637,29.7700004577637,29.7700004577637,29.7700004577637,0,25.5544338226318
30.1499996185303,30.1499996185303,30.1499996185303,30.1499996185303,0,25.8806190490723
29.8600006103516,29.8600006103516,29.8600006103516,29.8600006103516,0,25.6316890716553
29.6599998474121,29.6599998474121,29.6599998474121,29.6599998474121,0,25.4600067138672
29.8099994659424,29.8099994659424,29.8099994659424,29.8099994659424,0,25.5887699127197
29.9500007629395,29.9500007629395,29.9500007629395,29.9500007629395,0,25.7089443206787
30.5300006866455,30.5300006866455,30.5300006866455,30.5300006866455,0,26.2068119049072
30.0599994659424,30.0599994659424,30.0599994659424,30.0599994659424,0,25.8033638000488
30.3500003814697,30.3500003814697,30.3500003814697,30.3500003814697,0,26.0523014068604
29.8199996948242,29.8199996948242,29.8199996948242,29.8199996948242,0,25.5973529815674
29.2000007629395,29.2000007629395,29.2000007629395,29.2000007629395,0,25.0651473999023
29.3999996185303,29.3999996185303,29.3999996185303,29.3999996185303,0,25.2368240356445
29.3600006103516,29.4599990844727,29.3600006103516,29.4599990844727,68,25.2883281707764
29.9500007629395,29.9500007629395,29.9500007629395,29.9500007629395,17,25.7089443206787
30.4799995422363,30.4799995422363,30.4799995422363,30.4799995422363,0,26.1638889312744
30.2600002288818,30.2600002288818,30.2600002288818,30.2600002288818,0,25.9750442504883
30.1900005340576,30.1900005340576,30.1900005340576,30.1900005340576,0,25.9149570465088
30.0200004577637,30.0200004577637,30.0200004577637,30.0200004577637,17,25.7690315246582
30.1800003051758,30.1800003051758,30.1800003051758,30.1800003051758,0,25.9063720703125
30.25,30.25,30.2000007629395,30.2000007629395,50,25.9235401153564
30.4699993133545,30.4699993133545,30.4699993133545,30.4699993133545,0,26.1553077697754
30.1900005340576,30.1900005340576,30.1900005340576,30.1900005340576,10,25.9149570465088
29.9699993133545,29.9699993133545,29.9699993133545,29.9699993133545,0,25.726110458374
29.1299991607666,29.1299991607666,29.1299991607666,29.1299991607666,0,25.0050601959229
28.1900005340576,28.1900005340576,28.1900005340576,28.1900005340576,0,24.1981658935547
28.1000003814697,28.1000003814697,27.7600002288818,27.7600002288818,200,23.8290596008301
27.7299995422363,27.9899997711182,27.7299995422363,27.9899997711182,40,24.0264873504639
28.0499992370605,28.0499992370605,28.0499992370605,28.0499992370605,0,24.0779895782471
27.8799991607666,27.8799991607666,27.8799991607666,27.8799991607666,0,23.9320621490479
28.0400009155273,28.1499996185303,28.0400009155273,28.1499996185303,100,24.1638298034668
28.25,28.25,28.25,28.25,0,24.2496700286865
28.2299995422363,28.2299995422363,28.2299995422363,28.2299995422363,0,24.2325019836426
28.2399997711182,28.2399997711182,28.2399997711182,28.2399997711182,0,24.2410869598389
27.9500007629395,27.9500007629395,27.9500007629395,27.9500007629395,0,23.992151260376
28.1399993896484,28.1399993896484,28.0799999237061,28.0799999237061,71,24.1037406921387
27.8899993896484,27.8899993896484,27.7999992370605,27.7999992370605,200,23.8633918762207
27.8500003814697,27.8500003814697,27.8500003814697,27.8500003814697,0,23.9063148498535
27.5200004577637,27.5200004577637,27.5200004577637,27.5200004577637,0,23.6230430603027
27.4500007629395,27.4500007629395,27.4500007629395,27.4500007629395,0,23.5629501342773
27.3700008392334,27.3700008392334,27.3700008392334,27.3700008392334,0,23.4942855834961
26.8199996948242,26.8199996948242,26.5900001525879,26.5900001525879,200,22.8247356414795
26.7700004577637,26.7700004577637,26.75,26.75,40,22.9620761871338
26.5,26.5,26.5,26.5,0,22.7474746704102
26.4300003051758,26.4300003051758,26.4300003051758,26.4300003051758,0,22.6873931884766
26.2800006866455,26.5900001525879,26.2800006866455,26.3799991607666,200,22.6444702148438
26.4099998474121,26.4099998474121,26.4099998474121,26.4099998474121,0,22.6702251434326
26.6700000762939,26.8500003814697,26.6700000762939,26.8500003814697,100,23.0479145050049
26.8799991607666,26.8799991607666,26.8799991607666,26.8799991607666,0,23.0736713409424
26.7299995422363,26.7299995422363,26.7299995422363,26.7299995422363,0,22.9449062347412
25.7600002288818,25.7900009155273,25.7600002288818,25.7900009155273,200,22.1380157470703
25.7900009155273,25.7900009155273,25.7900009155273,25.7900009155273,0,22.1380157470703
26.25,26.25,26.25,26.25,0,22.5328769683838
26.1800003051758,26.1800003051758,26.1800003051758,26.1800003051758,0,22.4727897644043
25.9799995422363,26.1000003814697,25.9799995422363,26.1000003814697,100,22.404125213623
25.7900009155273,25.9699993133545,25.7900009155273,25.9699993133545,200,22.2925262451172
26,26,26,26,0,22.3182811737061
26.1599998474121,26.1599998474121,26.1599998474121,26.1599998474121,0,22.455623626709
26.5499992370605,26.5499992370605,26.5,26.5,65,22.7474746704102
26.1200008392334,26.4099998474121,26.1200008392334,26.4099998474121,100,22.6702251434326
25.7900009155273,25.7900009155273,25.7900009155273,25.7900009155273,0,22.1380157470703
25.8600006103516,25.8600006103516,25.7600002288818,25.7600002288818,25,22.1122665405273
25.0900001525879,25.0900001525879,25.0900001525879,25.0900001525879,0,21.5371417999268
25.6000003814697,25.6000003814697,25.6000003814697,25.6000003814697,100,21.9749202728271
25.8500003814697,25.8500003814697,25.8500003814697,25.8500003814697,0,22.1895236968994
25.0699996948242,25.0699996948242,25.0699996948242,25.0699996948242,0,21.5199718475342
25.6900005340576,25.6900005340576,25.6900005340576,25.6900005340576,0,22.0521774291992
25.8199996948242,25.8199996948242,25.8199996948242,25.8199996948242,0,22.1637706756592
24.5699996948242,24.5699996948242,24.5699996948242,24.5699996948242,0,21.0907745361328
25.2900009155273,25.2900009155273,25.2900009155273,25.2900009155273,0,21.7088222503662
25.6000003814697,25.6000003814697,25.6000003814697,25.6000003814697,0,21.9749202728271
26.3099994659424,26.3099994659424,26.3099994659424,26.3099994659424,0,22.5843811035156
25.8799991607666,25.8799991607666,25.8799991607666,25.8799991607666,0,22.2152709960938
25.9400005340576,25.9400005340576,25.9200000762939,25.9200000762939,100,22.2496089935303
25.4200000762939,25.4200000762939,25.4200000762939,25.4200000762939,100,21.8204116821289
24.8899993896484,25.3500003814697,24.8600006103516,25.3500003814697,100,21.7603244781494
24.75,25.1200008392334,24.75,25.1200008392334,100,21.5628929138184
25.0900001525879,25.1599998474121,24.9599990844727,24.9699993133545,600,21.4341297149658
25.2999992370605,25.6000003814697,25.2999992370605,25.6000003814697,200,21.9749202728271
24.9899997711182,24.9899997711182,24.9899997711182,24.9899997711182,0,21.4513053894043
25.6000003814697,25.6000003814697,25.6000003814697,25.6000003814697,0,21.9749202728271
25.5100002288818,25.5100002288818,25.5100002288818,25.5100002288818,35,21.8976650238037
25.1299991607666,25.3099994659424,25.1299991607666,25.3099994659424,80,21.7259864807129
25.6000003814697,25.6000003814697,25.6000003814697,25.6000003814697,0,21.9749202728271
25.1499996185303,25.1499996185303,24.7099990844727,24.7099990844727,400,21.2109508514404
24.1200008392334,24.1200008392334,24.1200008392334,24.1200008392334,0,20.7044982910156
25.1900005340576,25.1900005340576,25.1900005340576,25.1900005340576,1100,21.6229820251465
24.9500007629395,24.9500007629395,24.9500007629395,24.9500007629395,0,21.4169635772705
25.2700004577637,25.2700004577637,25.2700004577637,25.2700004577637,0,21.6916522979736
25.2800006866455,25.2800006866455,25.2800006866455,25.2800006866455,0,21.7002372741699
25.0799999237061,25.0799999237061,25.0799999237061,25.0799999237061,0,21.5285568237305
24.6900005340576,24.7199993133545,24.6900005340576,24.7199993133545,100,21.2195320129395
24.1900005340576,24.1900005340576,23.7999992370605,23.7999992370605,400,20.4298133850098
23.6299991607666,23.6299991607666,23.6299991607666,23.6299991607666,0,20.2838859558105
23.4799995422363,23.4799995422363,23.4799995422363,23.4799995422363,0,20.1551208496094
23.6299991607666,23.7000007629395,23.6299991607666,23.7000007629395,200,20.3439712524414
23.0900001525879,23.0900001525879,23.0900001525879,23.0900001525879,0,19.8203525543213
23.9200000762939,23.9200000762939,23.9200000762939,23.9200000762939,0,20.5328178405762
24.1000003814697,24.1000003814697,24.1000003814697,24.1000003814697,100,20.6873321533203
23.5699996948242,23.5699996948242,23.5699996948242,23.5699996948242,0,20.2323799133301
24.9300003051758,24.9300003051758,24.9300003051758,24.9300003051758,0,21.3997974395752
24.7199993133545,24.7199993133545,24.7199993133545,24.7199993133545,0,21.2195320129395
24.0599994659424,24.4699993133545,24.0599994659424,24.4699993133545,20,21.0049362182617
23.6000003814697,23.6000003814697,23.6000003814697,23.6000003814697,100,20.2581310272217
24.4699993133545,24.4699993133545,24.4699993133545,24.4699993133545,0,21.0049362182617
23.4500007629395,23.75,23.4500007629395,23.75,100,20.386890411377
24.4599990844727,24.4599990844727,23.6499996185303,23.7600002288818,600,20.3954792022705
23.4400005340576,23.4400005340576,23.3799991607666,23.3899993896484,200,20.0778675079346
23.7999992370605,23.7999992370605,23.7999992370605,23.7999992370605,0,20.4298133850098
24.6200008392334,24.6200008392334,24.6200008392334,24.6200008392334,100,21.133695602417
24.8799991607666,24.8799991607666,24.8799991607666,24.8799991607666,0,21.3568782806396
25.1700000762939,25.1700000762939,25.1599998474121,25.1599998474121,50,21.5972290039062
24.8600006103516,25.2399997711182,24.8600006103516,25.2399997711182,100,21.6659030914307
25.3700008392334,25.3700008392334,25.3700008392334,25.3700008392334,0,21.777494430542
25.2099990844727,25.2099990844727,25.2099990844727,25.2099990844727,0,21.6401462554932
24.8600006103516,24.8600006103516,24.8600006103516,24.8600006103516,0,21.3397083282471
24.6499996185303,24.8999996185303,24.6499996185303,24.8999996185303,500,21.3740463256836
24.5499992370605,24.7900009155273,24.5499992370605,24.7900009155273,12,21.2796173095703
24.5599994659424,24.5599994659424,24.5599994659424,24.5599994659424,0,21.0821895599365
23.8999996185303,23.8999996185303,23.8999996185303,23.8999996185303,0,20.5156497955322
24.2099990844727,24.2099990844727,24.2099990844727,24.2099990844727,0,20.7817478179932
23.9599990844727,23.9599990844727,23.9599990844727,23.9599990844727,0,20.5671501159668
23.3700008392334,23.6200008392334,23.3700008392334,23.6200008392334,100,20.2752990722656
22.8899993896484,23.3099994659424,22.8899993896484,23.3099994659424,10,20.0091953277588
23.5699996948242,23.5699996948242,23.5699996948242,23.5699996948242,0,20.2323799133301
23.1000003814697,23.1000003814697,23.1000003814697,23.1000003814697,0,19.8289337158203
23.2900009155273,23.4300003051758,23.2900009155273,23.4300003051758,100,20.1122016906738
23.0900001525879,23.0900001525879,23.0799999237061,23.0799999237061,17,19.8117637634277
23.5100002288818,23.5900001525879,23.5100002288818,23.5900001525879,200,20.249547958374
23.4899997711182,23.4899997711182,23.2900009155273,23.2900009155273,70,19.9920330047607
23.2999992370605,23.2999992370605,23.2999992370605,23.2999992370605,0,20.0006084442139
23.3600006103516,23.3600006103516,22.8999996185303,22.8999996185303,200,19.6572551727295
22.4599990844727,22.4599990844727,22.4599990844727,22.4599990844727,0,19.2795600891113
22.2299995422363,22.2299995422363,22.2299995422363,22.2299995422363,0,19.0821285247803
21.6499996185303,21.6499996185303,21.6499996185303,21.6499996185303,0,18.5842590332031
21.4400005340576,21.6200008392334,21.4400005340576,21.6200008392334,100,18.5585117340088
20.9300003051758,21.2099990844727,20.9300003051758,21.2099990844727,100,18.206563949585
21.3500003814697,21.3500003814697,21.3500003814697,21.3500003814697,0,18.3267421722412
20.8600006103516,20.8600006103516,20.7399997711182,20.7399997711182,100,17.8031234741211
21.2700004577637,21.6200008392334,21.2700004577637,21.5200004577637,200,18.4726696014404
22.2199993133545,22.2199993133545,22.0300006866455,22.0300006866455,100,18.9104499816895
21.3700008392334,21.3700008392334,21.3700008392334,21.3700008392334,0,18.3439121246338
21.5200004577637,21.5200004577637,21.5200004577637,21.5200004577637,0,18.4726696014404
21.3299999237061,21.3299999237061,21.3299999237061,21.3299999237061,0,18.3095760345459
21.0200004577637,21.0200004577637,21,21,100,18.0263061523438
20.3299999237061,20.5,20.1700000762939,20.5,200,17.5971069335938
20.3899993896484,20.3899993896484,20.3899993896484,20.3899993896484,0,17.502685546875
20.2299995422363,20.2299995422363,20.2299995422363,20.2299995422363,0,17.3653411865234
20.6499996185303,20.6499996185303,20.6499996185303,20.6499996185303,0,17.7258644104004
19.7399997711182,19.8799991607666,19.7399997711182,19.8799991607666,100,17.0648994445801
19.9500007629395,19.9500007629395,19.9500007629395,19.9500007629395,0,17.1249847412109
20.2800006866455,20.2800006866455,20.2800006866455,20.2800006866455,0,17.4082622528076
20.7299995422363,20.7299995422363,20.7299995422363,20.7299995422363,0,17.7945384979248
21.2299995422363,21.2299995422363,21.2299995422363,21.2299995422363,0,18.2237358093262
21.2199993133545,21.2199993133545,21.2199993133545,21.2199993133545,0,18.2151527404785
21.2399997711182,21.2399997711182,21.2399997711182,21.2399997711182,0,18.2323188781738
21.9300003051758,21.9300003051758,21.9300003051758,21.9300003051758,200,18.8246097564697
21.8600006103516,21.8600006103516,21.8600006103516,21.8600006103516,0,18.7645263671875
21.9200000762939,21.9200000762939,21.9200000762939,21.9200000762939,0,18.8160266876221
22.2099990844727,22.2099990844727,22.2099990844727,22.2099990844727,0,19.064962387085
20.9500007629395,21.3600006103516,20.8600006103516,21.1399993896484,400,18.1464805603027
20.4200000762939,20.4200000762939,20.4200000762939,20.4200000762939,0,17.528434753418
20.6399993896484,20.6399993896484,20.6399993896484,20.6399993896484,0,17.7172813415527
20.3199996948242,20.3199996948242,20.3199996948242,20.3199996948242,0,17.4425945281982
20.3400001525879,20.4099998474121,20.3400001525879,20.4099998474121,10,17.5198497772217
20.75,20.75,20.75,20.75,0,17.8117065429688
20.3600006103516,20.3600006103516,20.2000007629395,20.2000007629395,100,17.3395881652832
20.2600002288818,20.5900001525879,20.2600002288818,20.5900001525879,28,17.6743621826172
20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,100,17.4941005706787
NA,NA,NA,NA,NA,NA
20.1499996185303,20.1499996185303,20.1499996185303,20.1499996185303,60,17.2966690063477
19.2000007629395,19.2000007629395,19.2000007629395,19.2000007629395,120,16.4811935424805
17.25,17.25,16.9400005340576,16.9400005340576,150,14.5412178039551
17.7999992370605,17.7999992370605,17.7700004577637,17.7700004577637,62,15.2536869049072
17.8500003814697,17.9500007629395,17.8500003814697,17.9500007629395,50,15.4082012176514
17.6700000762939,17.6700000762939,17.6700000762939,17.6700000762939,148,15.1678504943848
17.8099994659424,17.8099994659424,17.8099994659424,17.8099994659424,100,15.2880201339722
17.7900009155273,17.7900009155273,17.7000007629395,17.7000007629395,100,15.1935958862305
17.7999992370605,17.7999992370605,17.6299991607666,17.6299991607666,465,15.1335096359253
17.7999992370605,17.7999992370605,17.7999992370605,17.7999992370605,285,15.2794361114502
17.0799999237061,17.0900001525879,17.0799999237061,17.0900001525879,30,14.6699800491333
NA,NA,NA,NA,NA,NA
18.4599990844727,18.6299991607666,18.4599990844727,18.5,600,15.880316734314
18.1299991607666,18.2800006866455,18.1299991607666,18.2800006866455,200,15.6914663314819
17.4799995422363,17.4799995422363,17.4799995422363,17.4799995422363,340,15.0047512054443
20.0200004577637,20.0200004577637,19.8099994659424,19.8099994659424,420,17.0048141479492
21.2900009155273,21.2900009155273,21.2900009155273,21.2900009155273,1430,18.2752380371094
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
20.6299991607666,20.6299991607666,20.4500007629395,20.4500007629395,210,17.5541877746582
NA,NA,NA,NA,NA,NA
21.7299995422363,21.7299995422363,21.7000007629395,21.7000007629395,207,18.6271800994873
20.8899993896484,20.8899993896484,20.8899993896484,20.8899993896484,20,17.9318809509277
20.0900001525879,20.0900001525879,20.0900001525879,20.0900001525879,374,17.2451610565186
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
20.3500003814697,20.3500003814697,20.3500003814697,20.3500003814697,100,17.4683494567871
NA,NA,NA,NA,NA,NA
20.9899997711182,21.6100006103516,20.9899997711182,21.6100006103516,56,18.5499286651611
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
19.7299995422363,19.7900009155273,19.7299995422363,19.7900009155273,220,16.9876441955566
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
18.8299999237061,19,18.8299999237061,19,120,16.3095111846924
NA,NA,NA,NA,NA,NA
18.8199996948242,18.8199996948242,18.8199996948242,18.8199996948242,240,16.1550006866455
NA,NA,NA,NA,NA,NA
17.4500007629395,17.7299995422363,17.4500007629395,17.7299995422363,115,15.219349861145
17.4300003051758,17.4300003051758,17.4300003051758,17.4300003051758,230,14.9618310928345
18.4300003051758,18.7700004577637,18.4300003051758,18.7700004577637,225,16.11208152771
18.0300006866455,18.0300006866455,18.0300006866455,18.0300006866455,670,15.4768714904785
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
18.3899993896484,18.3899993896484,18.3799991607666,18.3799991607666,20,15.7773094177246
NA,NA,NA,NA,NA,NA
19.5300006866455,19.6200008392334,19.5300006866455,19.6200008392334,10,16.8417186737061
20.6499996185303,20.6499996185303,20.6499996185303,20.6499996185303,20,17.7258644104004
20.0699996948242,20.0699996948242,20.0699996948242,20.0699996948242,20,17.227991104126
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
18.6100006103516,18.8999996185303,18.6100006103516,18.8999996185303,100,16.2236766815186
NA,NA,NA,NA,NA,NA
20.0799999237061,20.0799999237061,20.0799999237061,20.0799999237061,200,17.2365779876709
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
19.5100002288818,19.5100002288818,19.5100002288818,19.5100002288818,217,16.7472953796387
17.5599994659424,18.5400009155273,17.5599994659424,18.5400009155273,236,15.9146518707275
18.75,18.75,18.75,18.75,365,16.0949115753174
NA,NA,NA,NA,NA,NA
18.5400009155273,18.5400009155273,18.5400009155273,18.5400009155273,236,15.9146518707275
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
19.5900001525879,19.6000003814697,19.5900001525879,19.6000003814697,50,16.8245468139648
NA,NA,NA,NA,NA,NA
21.0100002288818,21.0100002288818,21.0100002288818,21.0100002288818,100,18.0348873138428
21.2999992370605,21.3299999237061,21.2999992370605,21.3299999237061,1020,18.3095760345459
21.0100002288818,21.0100002288818,21.0100002288818,21.0100002288818,2960,18.0348873138428
NA,NA,NA,NA,NA,NA
21.6499996185303,21.9500007629395,21.6499996185303,21.9500007629395,270,18.8417778015137
21.2000007629395,21.2000007629395,21.2000007629395,21.2000007629395,340,18.1979866027832
21.5400009155273,21.5400009155273,21.5400009155273,21.5400009155273,540,18.4898376464844
21.6599998474121,21.6599998474121,21.6499996185303,21.6499996185303,14,18.5842590332031
21.1499996185303,21.1499996185303,21.0100002288818,21.0100002288818,38,18.0348873138428
20.6800003051758,20.9899997711182,20.6800003051758,20.9899997711182,1300,18.0177211761475
20.9500007629395,20.9500007629395,20.9500007629395,20.9500007629395,3924,17.9833850860596
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
21.6200008392334,21.9500007629395,21.6200008392334,21.9500007629395,1750,18.8417778015137
22.2299995422363,22.2299995422363,22.2299995422363,22.2299995422363,5250,19.0821285247803
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
18.6800003051758,19.3799991607666,18.6800003051758,19.3799991607666,265,16.6357021331787
NA,NA,NA,NA,NA,NA
19.4500007629395,19.4500007629395,19.4500007629395,19.4500007629395,795,16.6957893371582
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
18.4799995422363,18.4799995422363,18.4799995422363,18.4799995422363,4,15.86314868927
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
17.9899997711182,17.9899997711182,17.9200000762939,17.9200000762939,40,15.3824462890625
18.1800003051758,18.1900005340576,18.1800003051758,18.1900005340576,200,15.6142158508301
