Date,Open,High,Low,Close,Adj Close,Volume
2022-07-15,4.700500011444092,4.700500011444092,4.700500011444092,4.700500011444092,4.700500011444092,0
2022-07-18,4.923500061035156,4.95550012588501,4.923500061035156,4.95550012588501,4.95550012588501,0
2022-07-19,4.841000080108643,5.111999988555908,4.841000080108643,5.111999988555908,5.111999988555908,400
2022-07-20,5.078000068664551,5.383999824523926,5.078000068664551,5.383999824523926,5.383999824523926,47
2022-07-21,5.372000217437744,5.434000015258789,5.372000217437744,5.434000015258789,5.434000015258789,250
2022-07-22,5.538000106811523,5.538000106811523,4.98799991607666,4.98799991607666,4.98799991607666,90
2022-07-25,4.899499893188477,4.899499893188477,4.732999801635742,4.732999801635742,4.732999801635742,1085
2022-07-26,4.768499851226807,4.768499851226807,4.768499851226807,4.768499851226807,4.768499851226807,0
2022-07-27,4.608500003814697,4.677000045776367,4.608500003814697,4.642499923706055,4.642499923706055,372
2022-07-28,4.460999965667725,4.597499847412109,4.460999965667725,4.597499847412109,4.597499847412109,65
2022-07-29,4.686999797821045,4.8379998207092285,4.686999797821045,4.8379998207092285,4.8379998207092285,100
2022-08-01,4.885000228881836,4.885000228881836,4.885000228881836,4.885000228881836,4.885000228881836,0
2022-08-02,5.571000099182129,6.03000020980835,5.571000099182129,6.03000020980835,6.03000020980835,150
2022-08-03,5.599999904632568,5.86299991607666,5.599999904632568,5.86299991607666,5.86299991607666,11
2022-08-04,5.855999946594238,6.03000020980835,5.855999946594238,6.03000020980835,6.03000020980835,260
2022-08-05,6.011000156402588,8.010000228881836,6.011000156402588,7.9730000495910645,7.9730000495910645,3218
2022-08-08,8.59000015258789,12.425999641418457,8.59000015258789,11.206000328063965,11.206000328063965,28723
2022-08-09,12.847999572753906,13.552000045776367,8.859000205993652,9.027000427246094,9.027000427246094,14738
2022-08-10,9.151000022888184,10.5,8.949000358581543,10.022000312805176,10.022000312805176,1403
2022-08-11,10.001999855041504,10.380000114440918,9.668000221252441,10.380000114440918,10.380000114440918,4945
2022-08-12,10.470000267028809,12.477999687194824,10.470000267028809,12.477999687194824,12.477999687194824,5852
2022-08-15,13.522000312805176,15.895999908447266,13.187999725341797,15.895999908447266,15.895999908447266,15279
2022-08-16,16.187999725341797,27.020000457763672,14.998000144958496,20.729999542236328,20.729999542236328,36517
2022-08-17,22.985000610351562,29.0,22.96500015258789,23.514999389648438,23.514999389648438,56968
2022-08-18,19.799999237060547,20.809999465942383,16.211999893188477,18.577999114990234,18.577999114990234,29045
2022-08-19,10.100000381469727,12.307999610900879,10.0,10.902000427246094,10.902000427246094,38134
2022-08-22,10.197999954223633,11.29800033569336,8.998000144958496,9.270000457763672,9.270000457763672,19593
2022-08-23,9.519000053405762,9.800999641418457,8.550000190734863,8.687000274658203,8.687000274658203,5287
2022-08-24,9.798999786376953,12.118000030517578,9.699000358581543,9.937999725341797,9.937999725341797,19087
2022-08-25,10.878000259399414,11.100000381469727,9.496000289916992,10.185999870300293,10.185999870300293,19888
2022-08-26,10.399999618530273,10.97599983215332,10.163999557495117,10.892000198364258,10.892000198364258,10437
2022-08-29,10.821999549865723,14.329999923706055,10.807999610900879,13.494000434875488,13.494000434875488,37171
2022-08-30,14.442000389099121,15.093999862670898,11.751999855041504,12.204000473022461,12.204000473022461,15691
2022-08-31,12.187999725341797,12.460000038146973,8.227999687194824,9.496000289916992,9.496000289916992,22067
2022-09-01,9.520999908447266,9.520999908447266,8.680000305175781,8.73900032043457,8.73900032043457,10160
2022-09-02,8.541000366210938,8.541000366210938,8.449999809265137,8.449999809265137,8.449999809265137,500
2022-09-05,8.0,8.08899974822998,7.440999984741211,7.629000186920166,7.629000186920166,6845
2022-09-06,7.53000020980835,7.809999942779541,6.99399995803833,6.999000072479248,6.999000072479248,1557
2022-09-07,7.0229997634887695,7.64900016784668,6.839000225067139,7.506999969482422,7.506999969482422,1546
2022-09-08,7.979000091552734,8.151000022888184,7.598999977111816,7.993000030517578,7.993000030517578,3315
2022-09-09,8.086999893188477,9.031999588012695,8.086999893188477,8.73900032043457,8.73900032043457,3004
2022-09-12,8.352999687194824,8.993000030517578,8.352999687194824,8.821999549865723,8.821999549865723,4660
2022-09-13,9.029000282287598,9.029000282287598,8.45199966430664,8.45199966430664,8.45199966430664,1510
2022-09-14,8.46399974822998,8.65999984741211,8.46399974822998,8.65999984741211,8.65999984741211,295
2022-09-15,8.571000099182129,9.197999954223633,8.557000160217285,9.197999954223633,9.197999954223633,4000
2022-09-16,8.666999816894531,8.715999603271484,8.013999938964844,8.097999572753906,8.097999572753906,1325
2022-09-19,8.081999778747559,8.081999778747559,7.783999919891357,7.783999919891357,7.783999919891357,150
2022-09-20,8.071000099182129,8.071000099182129,7.910999774932861,7.951000213623047,7.951000213623047,1360
2022-09-21,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,40
2022-09-22,7.165999889373779,7.165999889373779,6.927999973297119,6.927999973297119,6.927999973297119,1000
2022-09-23,6.98199987411499,7.125999927520752,6.877999782562256,6.877999782562256,6.877999782562256,410
2022-09-26,6.7210001945495605,6.7210001945495605,6.7210001945495605,6.7210001945495605,6.7210001945495605,0
2022-09-27,6.571000099182129,6.815000057220459,6.571000099182129,6.815000057220459,6.815000057220459,575
2022-09-28,6.590000152587891,6.590000152587891,6.394999980926514,6.514999866485596,6.514999866485596,1446
2022-09-29,6.447999954223633,6.874000072479248,6.085999965667725,6.085999965667725,6.085999965667725,2221
2022-09-30,6.270999908447266,6.434999942779541,6.270999908447266,6.434999942779541,6.434999942779541,500
2022-10-03,6.171000003814697,6.171000003814697,6.107999801635742,6.107999801635742,6.107999801635742,1837
2022-10-04,6.053999900817871,6.590000152587891,6.053999900817871,6.590000152587891,6.590000152587891,1444
2022-10-05,6.426000118255615,6.426000118255615,6.426000118255615,6.426000118255615,6.426000118255615,0
2022-10-06,5.96999979019165,6.077000141143799,5.96999979019165,6.077000141143799,6.077000141143799,1368
2022-10-07,5.931000232696533,5.931000232696533,5.870999813079834,5.88100004196167,5.88100004196167,1490
2022-10-10,5.427000045776367,5.427000045776367,5.300000190734863,5.300000190734863,5.300000190734863,1000
2022-10-11,5.3520002365112305,5.565000057220459,5.3520002365112305,5.565000057220459,5.565000057220459,10
2022-10-12,5.13100004196167,5.289999961853027,5.13100004196167,5.289999961853027,5.289999961853027,636
2022-10-13,5.392000198364258,5.61299991607666,5.392000198364258,5.61299991607666,5.61299991607666,220
2022-10-14,5.210999965667725,5.210999965667725,5.210999965667725,5.210999965667725,5.210999965667725,0
2022-10-17,4.980999946594238,5.223999977111816,4.980999946594238,5.223999977111816,5.223999977111816,380
2022-10-18,5.236999988555908,5.4770002365112305,5.236999988555908,5.460999965667725,5.460999965667725,930
2022-10-19,5.4710001945495605,5.4710001945495605,5.146999835968018,5.146999835968018,5.146999835968018,215
2022-10-20,5.080999851226807,5.169000148773193,5.080999851226807,5.131999969482422,5.131999969482422,2302
2022-10-21,4.997000217437744,4.997000217437744,4.695499897003174,4.732999801635742,4.732999801635742,500
2022-10-24,4.760499954223633,4.819499969482422,4.516499996185303,4.522500038146973,4.522500038146973,1479
2022-10-25,4.270500183105469,5.309999942779541,4.270500183105469,5.309999942779541,5.309999942779541,3339
2022-10-26,5.01800012588501,5.46999979019165,4.876500129699707,5.46999979019165,5.46999979019165,1333
2022-10-27,4.953499794006348,5.179999828338623,4.953499794006348,5.14900016784668,5.14900016784668,2461
2022-10-28,4.98799991607666,4.98799991607666,4.581500053405762,4.581500053405762,4.581500053405762,1250
2022-10-31,4.5904998779296875,4.735000133514404,4.5904998779296875,4.735000133514404,4.735000133514404,350
2022-11-01,4.570499897003174,4.7195000648498535,4.560500144958496,4.560500144958496,4.560500144958496,140
2022-11-02,4.4704999923706055,4.487500190734863,4.199999809265137,4.199999809265137,4.199999809265137,1893
2022-11-03,4.126999855041504,4.170499801635742,4.105999946594238,4.1479997634887695,4.1479997634887695,1140
2022-11-04,4.070499897003174,4.070499897003174,4.070499897003174,4.070499897003174,4.070499897003174,0
2022-11-07,4.189499855041504,4.189499855041504,3.7885000705718994,3.881500005722046,3.881500005722046,411
2022-11-08,3.870500087738037,3.927999973297119,3.870500087738037,3.883500099182129,3.883500099182129,450
2022-11-09,3.870500087738037,3.870500087738037,3.611999988555908,3.612499952316284,3.612499952316284,614
2022-11-10,3.4704999923706055,3.703000068664551,3.4704999923706055,3.6494998931884766,3.6494998931884766,2200
2022-11-11,3.6740000247955322,3.885999917984009,3.640500068664551,3.885999917984009,3.885999917984009,810
2022-11-14,3.7709999084472656,3.803999900817871,3.7709999084472656,3.799999952316284,3.799999952316284,440
2022-11-15,3.7300000190734863,3.739500045776367,3.7255001068115234,3.7255001068115234,3.7255001068115234,1763
2022-11-16,3.515500068664551,3.515500068664551,3.4235000610351562,3.4235000610351562,3.4235000610351562,1151
2022-11-17,3.3315000534057617,3.3350000381469727,3.3315000534057617,3.3350000381469727,3.3350000381469727,45
2022-11-18,3.260499954223633,3.3959999084472656,3.260499954223633,3.2774999141693115,3.2774999141693115,800
2022-11-21,3.250499963760376,3.251499891281128,2.994499921798706,2.994499921798706,2.994499921798706,950
2022-11-22,2.9704999923706055,3.1045000553131104,2.9704999923706055,3.062000036239624,3.062000036239624,2350
2022-11-23,2.984499931335449,3.1735000610351562,2.984499931335449,3.1695001125335693,3.1695001125335693,750
2022-11-24,3.1619999408721924,3.1619999408721924,3.1505000591278076,3.1505000591278076,3.1505000591278076,1000
2022-11-25,3.1705000400543213,3.2690000534057617,3.1705000400543213,3.2690000534057617,3.2690000534057617,1000
2022-11-28,3.1105000972747803,3.1105000972747803,2.947000026702881,2.9489998817443848,2.9489998817443848,715
2022-11-29,2.8864998817443848,3.186500072479248,2.8864998817443848,3.186500072479248,3.186500072479248,1425
2022-11-30,3.0304999351501465,3.0304999351501465,3.009500026702881,3.009500026702881,3.009500026702881,1000
2022-12-01,3.1584999561309814,3.5850000381469727,3.1584999561309814,3.5850000381469727,3.5850000381469727,1300
2022-12-02,3.2860000133514404,3.3949999809265137,3.2860000133514404,3.3949999809265137,3.3949999809265137,350
2022-12-05,3.383500099182129,3.6530001163482666,3.383500099182129,3.508500099182129,3.508500099182129,1605
2022-12-06,3.3914999961853027,3.558000087738037,3.133500099182129,3.133500099182129,3.133500099182129,674
2022-12-07,3.1549999713897705,3.1549999713897705,3.1549999713897705,3.1549999713897705,3.1549999713897705,0
2022-12-08,3.071500062942505,3.071500062942505,3.053999900817871,3.053999900817871,3.053999900817871,160
2022-12-09,3.0355000495910645,3.0355000495910645,2.9800000190734863,2.9800000190734863,2.9800000190734863,850
2022-12-12,2.9205000400543213,2.9205000400543213,2.9205000400543213,2.9205000400543213,2.9205000400543213,0
2022-12-13,2.946000099182129,3.049999952316284,2.7939999103546143,2.7939999103546143,2.7939999103546143,2096
2022-12-14,2.7300000190734863,2.815999984741211,2.7300000190734863,2.815999984741211,2.815999984741211,408
2022-12-15,2.6730000972747803,2.7774999141693115,2.6029999256134033,2.6029999256134033,2.6029999256134033,465
2022-12-16,2.7255001068115234,2.8889999389648438,2.7255001068115234,2.757499933242798,2.757499933242798,1250
2022-12-19,2.7139999866485596,2.7139999866485596,2.63700008392334,2.63700008392334,2.63700008392334,26
2022-12-20,2.5450000762939453,2.5450000762939453,2.5450000762939453,2.5450000762939453,2.5450000762939453,0
2022-12-21,2.570499897003174,2.5999999046325684,2.570499897003174,2.5999999046325684,2.5999999046325684,25
2022-12-22,2.4704999923706055,2.559499979019165,2.371999979019165,2.384999990463257,2.384999990463257,4878
2022-12-23,2.310499906539917,2.310499906539917,2.310499906539917,2.310499906539917,2.310499906539917,0
2022-12-27,2.489500045776367,2.489500045776367,2.3984999656677246,2.4094998836517334,2.4094998836517334,7202
2022-12-28,2.320499897003174,2.320499897003174,2.2834999561309814,2.2834999561309814,2.2834999561309814,150
2022-12-29,2.2079999446868896,2.2079999446868896,2.2079999446868896,2.2079999446868896,2.2079999446868896,0
